id,name,lat,lon,tags,rating,visit_duration_min,entry_fee,open_hour,close_hour
2453,Cà Phê 003,10.762819,106.672445,food;cafe,3.9,60,0,7,22
2454,Cà Phê 1076,10.792779,106.662491,food;cafe,3.9,60,0,7,22
2455,Cà Phê Acoustic,10.739993,106.7098,food;cafe,3.9,60,0,7,22
2456,Cà Phê Amazing,10.773266,106.699071,food;cafe,3.9,60,0,7,22
2457,Cà Phê Bazzan,10.767012,106.694117,food;cafe,3.9,60,0,7,22
2458,Cà Phê BoBaPo Taiwan Lattea,10.789286,106.68931,food;cafe,3.9,60,0,7,22
2459,Cà Phê Boo,10.774056,106.704135,food;cafe,3.9,60,0,7,22
2460,Cà Phê Bookworm,10.766075,106.691091,food;cafe,3.9,60,0,7,22
2461,Cà Phê Dường Như,10.842562,106.766558,food;cafe,3.9,60,0,7,22
2462,Cà Phê Felix,10.734353,106.660048,food;cafe,3.9,60,0,7,22
2463,Cà Phê IM,10.842212,106.768248,food;cafe,3.9,60,0,7,22
2464,Cà Phê Ichi Cat,10.79122,106.689185,food;cafe,3.9,60,0,7,22
2465,Cà Phê Kim Phúc,10.793544,106.506333,food;cafe,3.9,60,0,7,22
2466,Cà Phê Lộc Vừng,10.796805,106.686666,food;cafe,3.9,60,0,7,22
2467,Cà Phê Milano,10.823793,106.719241,food;cafe,3.9,60,0,7,22
2468,Cà Phê Mê Khúc,10.79877,106.686507,food;cafe,3.9,60,0,7,22
2469,Cà Phê NIC,10.778354,106.672303,food;cafe,3.9,60,0,7,22
2470,Cà Phê Ngọt,10.756383,106.703234,food;cafe,3.9,60,0,7,22
2471,Cà Phê Nhà Đất,10.825635,106.714708,food;cafe,3.9,60,0,7,22
2472,Cà Phê Nấm Linh Chi,10.791741,106.682927,food;cafe,3.9,60,0,7,22
2473,Cà Phê Phố Nhỏ,10.794306,106.741208,food;cafe,3.9,60,0,7,22
2474,Cà Phê R&B,10.81351,106.663025,food;cafe,3.9,60,0,7,22
2475,Cà Phê Rita Võ,10.760364,106.683338,food;cafe,3.9,60,0,7,22
2476,Cà Phê Soho,10.772503,106.701957,food;cafe,3.9,60,0,7,22
2477,Cà Phê Soybean,10.767428,106.68829,food;cafe,3.9,60,0,7,22
2478,Cà Phê Suối Nguồn,10.798402,106.668044,food;cafe,3.9,60,0,7,22
2479,Cà Phê Suối Ngàn,10.831674,106.68315,food;cafe,3.9,60,0,7,22
2480,Cà Phê TenRen's,10.813743,106.665999,food;cafe,3.9,60,0,7,22
2481,Cà Phê The Factory,10.773921,106.668571,food;cafe,3.9,60,0,7,22
2482,Cà Phê Trùng 3T,10.780504,106.707235,food;cafe,3.9,60,0,7,22
2483,Cà Phê Tùng,10.769543,106.673563,food;cafe,3.9,60,0,7,22
2484,Cà Phê Tươi Ngọc,10.744318,106.713969,food;cafe,3.9,60,0,7,22
2485,Cà Phê T’s,10.790962,106.672393,food;cafe,3.9,60,0,7,22
2486,Cà Phê VivaStar,10.764601,106.663067,food;cafe,3.9,60,0,7,22
2487,Cà Phê Zoom,10.766928,106.694143,food;cafe,3.9,60,0,7,22
2488,Cà Phê Điện,10.770135,106.653689,food;cafe,3.9,60,0,7,22
2489,Cần Coffee,10.356075,107.083647,food;cafe,3.9,60,0,7,22
2490,CỒ Tea House & Coffee,10.796077,106.666933,food;cafe,3.9,60,0,7,22
2491,Cộng Cà Phê,10.788868,106.690777,food;cafe,3.9,60,0,7,22
2492,Cộng Cà Phê,10.745765,106.631154,food;cafe,3.9,60,0,7,22
2493,Cộng Cà Phê,10.804203,106.735728,food;cafe,3.9,60,0,7,22
2494,DORMITORY COFFEE & TEA,10.874323,106.799409,food;cafe,3.9,60,0,7,22
2495,Garden 1,10.349909,107.073007,food;cafe,3.9,60,0,7,22
2496,H2O,10.839967,106.741129,food;cafe,3.9,60,0,7,22
2497,Hana - Sinh Tố - Nước Ép,10.760821,106.701159,food;cafe,3.9,60,0,7,22
2498,Highlands Coffee,10.776968,106.70344,food;cafe,3.9,60,0,7,22
2499,Highlands Coffee,10.838438,106.831556,food;cafe,3.9,60,0,7,22
2500,Hom Nay Cafe,10.769284,106.701027,food;cafe,3.9,60,0,7,22
2501,Hoàng Koi,10.9775,106.659706,food;cafe,3.9,60,0,7,22
2502,HÀ - Acoustic Coffee,10.797859,106.672798,food;cafe,3.9,60,0,0,23
2503,Kamakura,10.78997,106.699083,food;cafe,3.9,60,0,7,22
2504,Katinat,10.771146,106.702526,food;cafe,3.9,60,0,7,22
2505,La La Land,10.948549,106.832644,food;cafe,3.9,60,0,7,22
2506,Lacof Coffee,10.867921,106.755449,food;cafe,3.9,60,0,7,22
2507,Lan Trinh,10.329536,107.07781,food;cafe,3.9,60,0,7,22
2508,Leo Coffee,10.767514,106.694707,food;cafe,3.9,60,0,7,22
2509,Little Du Mien Cafe,10.808933,106.67216,food;cafe,3.9,60,0,7,22
2510,Mai Coffee,10.779572,106.751794,food;cafe,3.9,60,0,7,22
2511,Milano,10.339671,107.072387,food;cafe,3.9,60,0,7,22
2512,Mix Trà Trái Cây Tươi,10.977013,106.664268,food;cafe,3.9,60,0,7,22
2513,Mon coffee,10.884942,106.708639,food;cafe,3.9,60,0,7,22
2514,Museum Coffee,10.787968,106.704715,food;cafe,3.9,60,0,7,22
2515,Mộc Cafe Garden,10.590616,106.676617,food;cafe,3.9,60,0,7,22
2516,Nam Sơn Coffee,10.733949,106.710298,food;cafe,3.9,60,0,7,22
2517,Napoli,10.800148,106.640356,food;cafe,3.9,60,0,7,22
2518,Napoli Coffee,10.58869,107.056437,food;cafe,3.9,60,0,7,22
2519,Panda Coffee & Tea,10.858375,106.761425,food;cafe,3.9,60,0,7,22
2520,Peakaboo Premium Kids Cafe,10.804413,106.746816,food;cafe,3.9,60,0,7,22
2521,Phuc Long,10.81811,106.666696,food;cafe,3.9,60,0,7,22
2522,Phúc Long,10.768098,106.695165,food;cafe,3.9,60,0,7,22
2523,Quán Cà Phê Cheo Leo,10.766905,106.679803,food;cafe,3.9,60,0,7,22
2524,Quán Cà Phê Vừng Ơi Mở Ra,10.780881,106.690191,food;cafe,3.9,60,0,7,22
2525,Quán cà phê Thảo My,10.867035,106.681391,food;cafe,3.9,60,0,7,22
2526,Sagon Cafe & Bakery,10.817153,106.663979,food;cafe,3.9,60,0,7,22
2527,Saigon Coffee Roastery 2,10.769669,106.697535,food;cafe,3.9,60,0,7,22
2528,Saltwater,10.350327,107.071803,food;cafe,3.9,60,0,7,22
2529,Starbucks,10.776597,106.683677,food;cafe,3.9,60,0,7,22
2530,Starbucks Coffee -  Chung Cư Hưng Phúc,10.717551,106.728342,food;cafe,3.9,60,0,7,22
2531,Tabak,10.769451,106.702413,food;cafe,3.9,60,0,7,22
2532,Tam Caphe,10.778528,106.702945,food;cafe,3.9,60,0,7,22
2533,Tea,10.76881,106.695068,food;cafe,3.9,60,0,7,22
2534,Thành Coffee,10.802056,106.68937,food;cafe,3.9,60,0,7,22
2535,Thống Nhất,10.345907,107.0761,food;cafe,3.9,60,0,7,22
2536,Tiệm Trà Xinh,11.002182,106.986633,food;cafe,3.9,60,0,7,22
2537,Trà quán Cát Khánh,10.361104,107.091695,food;cafe,3.9,60,0,7,22
2538,Tự Do,10.786125,106.701922,food;cafe,3.9,60,0,7,22
2539,Viva Star,10.783521,106.657968,food;cafe,3.9,60,0,7,22
2540,cà phê Việt thắng,11.004004,106.625057,food;cafe,3.9,60,0,7,22
2541,in nhanh phước lộc thọ,10.791167,106.621547,food;cafe,3.9,60,0,7,22
2542,little hanoi egg coffee,10.769349,106.695936,food;cafe,3.9,60,0,7,22
2543,quán cà phê trung cư,10.3568,106.372267,food;cafe,3.9,60,0,7,22
2544,Đen Cafe,10.756821,106.689198,food;cafe,3.9,60,0,7,22
2545,243 Coffee,10.771585,106.602107,food;cafe,3.8,60,0,7,22
2546,81 bia,10.791207,106.691214,food;cafe,3.8,60,0,7,22
2547,Bánh Flan,10.795798,106.695757,food;cafe,3.8,60,0,7,22
2548,CF-Nam Dương -Phạm Thái Bường-Ấp Hoà Bình- Phước Khánh-,10.68098,106.787693,food;cafe,3.8,60,0,7,22
2549,CF-Thảo-DT74-Suối Cát- Thanh Tuyền-TT.Dầu Tiếng-Bình Dương-,11.160947,106.469586,food;cafe,3.8,60,0,7,22
2550,CHỊ TÔI COFFEE,10.821099,106.688854,food;cafe,3.8,60,0,7,22
2551,CNature Coffee & Spa,10.792576,106.771802,food;cafe,3.8,60,0,7,22
2552,Cafe Cây Canh,10.529469,106.413513,food;cafe,3.8,60,0,7,22
2553,Cafe Mai Hương,10.770233,106.652707,food;cafe,3.8,60,0,7,22
2554,Cafe My,10.789699,106.753561,food;cafe,3.8,60,0,7,22
2555,Caffe Milano 279,10.845185,106.791319,food;cafe,3.8,60,0,0,23
2556,Caffe Vườn Yêu,10.844518,106.769922,food;cafe,3.8,60,0,7,22
2557,Café Amber by Fitfatcat,10.780194,106.663977,food;cafe,3.8,60,0,7,22
2558,Chè Cột Diện,10.752025,106.658169,food;cafe,3.8,60,0,7,22
2559,Chè Ông Mập,10.772773,106.686855,food;cafe,3.8,60,0,7,22
2560,Coffee Bamboo,10.789961,106.665149,food;cafe,3.8,60,0,7,22
2561,Coffee Factory,10.785191,106.698951,food;cafe,3.8,60,0,7,22
2562,Coffee Ngự Thuỷ,10.961276,106.855541,food;cafe,3.8,60,0,7,22
2563,Coffee Phi,10.78362,106.752418,food;cafe,3.8,60,0,7,22
2564,Cà Phê 1 USD,10.763505,106.686941,food;cafe,3.8,60,0,7,22
2565,Cà Phê 39A,10.816985,106.832798,food;cafe,3.8,60,0,7,22
2566,Cà Phê 4A,10.781379,106.697592,food;cafe,3.8,60,0,7,22
2567,Cà Phê Anh Phán,10.769006,106.699293,food;cafe,3.8,60,0,7,22
2568,Cà Phê Anh Thư,10.826551,106.719054,food;cafe,3.8,60,0,7,22
2569,Cà Phê Betta Fish,10.765137,106.699351,food;cafe,3.8,60,0,7,22
2570,Cà Phê Bob,10.797659,106.660078,food;cafe,3.8,60,0,7,22
2571,Cà Phê Brobingsu,10.802872,106.732707,food;cafe,3.8,60,0,7,22
2572,Cà Phê Cây Sung,10.826745,106.72176,food;cafe,3.8,60,0,7,22
2573,Cà Phê Gao Trần,10.749857,106.660637,food;cafe,3.8,60,0,7,22
2574,Cà Phê Giải Khát Điểm Tâm Wifi Hội Quán Trẻ,10.529783,106.416002,food;cafe,3.8,60,0,7,22
2575,Cà Phê Hạnh,10.763655,106.689768,food;cafe,3.8,60,0,7,22
2576,Cà Phê Long Béo,10.736909,106.707334,food;cafe,3.8,60,0,7,22
2577,Cà Phê Mang Đi Effoc,10.792347,106.681474,food;cafe,3.8,60,0,7,22
2578,Cà Phê Napoli,10.773262,106.693806,food;cafe,3.8,60,0,7,22
2579,Cà Phê Okinawa,10.784033,106.680257,food;cafe,3.8,60,0,7,22
2580,Cà Phê Passio,10.765541,106.675025,food;cafe,3.8,60,0,7,22
2581,Cà Phê Phúc Long,10.772441,106.698876,food;cafe,3.8,60,0,7,22
2582,Cà Phê Royal Tea House,10.781363,106.697013,food;cafe,3.8,60,0,7,22
2583,Cà Phê Saigon Casa,10.788362,106.685047,food;cafe,3.8,60,0,7,22
2584,Cà Phê Su Su,10.792265,106.706285,food;cafe,3.8,60,0,7,22
2585,Cà Phê Terrace,10.773767,106.701108,food;cafe,3.8,60,0,7,22
